link_id,name,from_node_id,to_node_id,directed_route_id,facility_type,link_type,dir_flag,length,lanes,free_speed,capacity,VDF_FFTT1,VDF_cap1,VDF_alpha1,VDF_beta1,VDF_frequency1,VDF_FFTT2,VDF_cap2,VDF_alpha2,VDF_beta2,VDF_frequency2,VDF_FFTT3,VDF_cap3,VDF_alpha3,VDF_beta3,VDF_frequency3,VDF_FFTT4,VDF_cap4,VDF_alpha4,VDF_beta4,VDF_frequency4,VDF_FFTT5,VDF_cap5,VDF_alpha5,VDF_beta5,VDF_frequency5,geometry
,GREEN.1.3034->GREEN.1.11886,100085,100080,GREEN.1,,1,1,0.94965,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.956088 38.965152, -76.969622 38.954928)"
,GREEN.1.11886->GREEN.1.5305,100080,100089,GREEN.1,,1,1,2.23768,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.969622 38.954928, -77.001964 38.951708)"
,GREEN.1.5305->GREEN.1.25553,100089,100084,GREEN.1,,1,1,1.56735,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.001964 38.951708, -77.024352 38.936155)"
,GREEN.1.25553->GREEN.1.25552,100084,100083,GREEN.1,,1,1,0.5793,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.024352 38.936155, -77.032554 38.928611)"
,GREEN.1.25552->GREEN.1.1418,100083,100081,GREEN.1,,1,1,0.29086,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.032554 38.928611, -77.029269 38.916915)"
,GREEN.1.1418->GREEN.1.308,100081,100086,GREEN.1,,1,1,0.5024,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.029269 38.916915, -77.022027 38.914446)"
,GREEN.1.308->GREEN.1.10344,100086,100077,GREEN.1,,1,1,0.13839,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.022027 38.914446, -77.022005 38.905538)"
,GREEN.1.10344->GREEN.1.7474,100077,100093,GREEN.1,,1,1,0.11613,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.022005 38.905538, -77.021627 38.898254)"
,GREEN.1.7474->GREEN.1.7477,100093,100094,GREEN.1,,1,1,0.06923,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.021627 38.898254, -77.021692 38.893807)"
,GREEN.1.7477->GREEN.1.5017,100094,100088,GREEN.1,,1,1,0.14014,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.021692 38.893807, -77.021700 38.884786)"
,GREEN.1.5017->GREEN.1.7376,100088,100092,GREEN.1,,1,1,0.3319,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.021700 38.884786, -77.017289 38.876378)"
,GREEN.1.7376->GREEN.1.5759,100092,100090,GREEN.1,,1,1,0.86048,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.017289 38.876378, -77.004849 38.876417)"
,GREEN.1.5759->GREEN.1.6751,100090,100091,GREEN.1,,1,1,0.6893,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-77.004849 38.876417, -76.995425 38.862017)"
,GREEN.1.6751->GREEN.1.4655,100091,100087,GREEN.1,,1,1,0.5784,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.995425 38.862017, -76.987960 38.845279)"
,GREEN.1.4655->GREEN.1.7681,100087,100095,GREEN.1,,1,1,0.89189,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.987960 38.845279, -76.975103 38.840947)"
,GREEN.1.7681->GREEN.1.7686,100095,100096,GREEN.1,,1,1,1.30233,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.975103 38.840947, -76.956414 38.851064)"
,GREEN.1.7686->GREEN.1.10142,100096,100076,GREEN.1,,1,1,1.71262,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.956414 38.851064, -76.931710 38.843739)"
,GREEN.1.10142->GREEN.1.21110,100076,100082,GREEN.1,,1,1,1.39519,1,65,1900,0,10000,0.15,4,296,0,10000,0.15,4,322,0,10000,0.15,4,208,0,10000,0.15,4,32,0,10000,0.15,4,0,"LINESTRING (-76.931710 38.843739, -76.911902 38.826922)"
,ORANGE.0.7588->ORANGE.0.7812,100117,100119,ORANGE.0,,1,1,0.29295,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.027877 38.898227, -77.032058 38.901235)"
,ORANGE.0.7812->ORANGE.0.7932,100119,100120,ORANGE.0,,1,1,0.52044,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.032058 38.901235, -77.039582 38.901266)"
,ORANGE.0.7932->ORANGE.0.8040,100120,100121,ORANGE.0,,1,1,0.72941,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.039582 38.901266, -77.050126 38.900605)"
,ORANGE.0.8040->ORANGE.0.11332,100121,100097,ORANGE.0,,1,1,1.51892,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.050126 38.900605, -77.072054 38.895393)"
,ORANGE.0.11332->ORANGE.0.12488,100097,100101,ORANGE.0,,1,1,0.89248,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.072054 38.895393, -77.084923 38.891231)"
,ORANGE.0.12488->ORANGE.0.12648,100101,100103,ORANGE.0,,1,1,0.70598,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.084923 38.891231, -77.095087 38.887076)"
,ORANGE.0.12648->ORANGE.0.12922,100103,100106,ORANGE.0,,1,1,0.6135,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.095087 38.887076, -77.103909 38.882974)"
,ORANGE.0.12922->ORANGE.0.12631,100106,100102,ORANGE.0,,1,1,0.53561,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.103909 38.882974, -77.111650 38.882138)"
,ORANGE.0.12631->ORANGE.0.12282,100102,100100,ORANGE.0,,1,1,3.11441,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.111650 38.882138, -77.156667 38.885942)"
,ORANGE.0.12282->ORANGE.0.14118,100100,100107,ORANGE.0,,1,1,2.24586,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.156667 38.885942, -77.188971 38.900638)"
,ORANGE.0.14118->ORANGE.0.11602,100107,100098,ORANGE.0,,1,1,2.76498,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.188971 38.900638, -77.228754 38.883046)"
,ORANGE.0.11602->ORANGE.0.11610,100098,100099,ORANGE.0,,1,1,2.95531,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.228754 38.883046, -77.271463 38.877781)"
,ORANGE.0.2658->ORANGE.0.2124,100110,100108,ORANGE.0,,1,1,1.3681,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.870545 38.946812, -76.890105 38.933894)"
,ORANGE.0.2124->ORANGE.0.999,100108,100122,ORANGE.0,,1,1,1.75751,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.890105 38.933894, -76.915204 38.916452)"
,ORANGE.0.999->ORANGE.0.5030,100122,100112,ORANGE.0,,1,1,1.42197,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.915204 38.916452, -76.935669 38.907845)"
,ORANGE.0.5030->ORANGE.0.25426,100112,100109,ORANGE.0,,1,1,0.8536,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.935669 38.907845, -76.947816 38.898213)"
,ORANGE.0.25426->ORANGE.0.5110,100109,100113,ORANGE.0,,1,1,2.04628,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.947816 38.898213, -76.977268 38.885882)"
,ORANGE.0.5110->ORANGE.0.6553,100113,100115,ORANGE.0,,1,1,0.57474,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.977268 38.885882, -76.985497 38.880774)"
,ORANGE.0.6553->ORANGE.0.6479,100115,100114,ORANGE.0,,1,1,0.66689,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.985497 38.880774, -76.995110 38.884048)"
,ORANGE.0.6479->ORANGE.0.12900,100114,100104,ORANGE.0,,1,1,0.75309,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-76.995110 38.884048, -77.005992 38.885569)"
,ORANGE.0.12900->ORANGE.0.7333,100104,100116,ORANGE.0,,1,1,0.66717,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.005992 38.885569, -77.015636 38.884881)"
,ORANGE.0.7333->ORANGE.0.5017,100116,100111,ORANGE.0,,1,1,0.41945,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.015636 38.884881, -77.021700 38.884786)"
,ORANGE.0.5017->ORANGE.0.12906,100111,100105,ORANGE.0,,1,1,0.45666,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.021700 38.884786, -77.028274 38.887487)"
,ORANGE.0.12906->ORANGE.0.7671,100105,100118,ORANGE.0,,1,1,0.0982,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.028274 38.887487, -77.027996 38.893689)"
,ORANGE.0.7671->ORANGE.0.7588,100118,100117,ORANGE.0,,1,1,0.07094,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,39,0,10000,0.15,4,0,"LINESTRING (-77.027996 38.893689, -77.027877 38.898227)"
,ORANGE.1.6479->ORANGE.1.6553,100140,100141,ORANGE.1,,1,1,0.66689,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.995110 38.884048, -76.985497 38.880774)"
,ORANGE.1.6553->ORANGE.1.5110,100141,100139,ORANGE.1,,1,1,0.57474,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.985497 38.880774, -76.977268 38.885882)"
,ORANGE.1.5110->ORANGE.1.25426,100139,100135,ORANGE.1,,1,1,2.04628,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.977268 38.885882, -76.947816 38.898213)"
,ORANGE.1.25426->ORANGE.1.5030,100135,100138,ORANGE.1,,1,1,0.8536,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.947816 38.898213, -76.935669 38.907845)"
,ORANGE.1.5030->ORANGE.1.999,100138,100148,ORANGE.1,,1,1,1.42197,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.935669 38.907845, -76.915204 38.916452)"
,ORANGE.1.999->ORANGE.1.2124,100148,100134,ORANGE.1,,1,1,1.75751,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.915204 38.916452, -76.890105 38.933894)"
,ORANGE.1.2124->ORANGE.1.2658,100134,100136,ORANGE.1,,1,1,1.3681,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-76.890105 38.933894, -76.870545 38.946812)"
,ORANGE.1.11610->ORANGE.1.11602,100125,100124,ORANGE.1,,1,1,2.95531,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.271463 38.877781, -77.228754 38.883046)"
,ORANGE.1.11602->ORANGE.1.14118,100124,100133,ORANGE.1,,1,1,2.76498,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.228754 38.883046, -77.188971 38.900638)"
,ORANGE.1.14118->ORANGE.1.12282,100133,100126,ORANGE.1,,1,1,2.24586,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.188971 38.900638, -77.156667 38.885942)"
,ORANGE.1.12282->ORANGE.1.12631,100126,100128,ORANGE.1,,1,1,3.11441,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.156667 38.885942, -77.111650 38.882138)"
,ORANGE.1.12631->ORANGE.1.12922,100128,100132,ORANGE.1,,1,1,0.53561,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.111650 38.882138, -77.103909 38.882974)"
,ORANGE.1.12922->ORANGE.1.12648,100132,100129,ORANGE.1,,1,1,0.6135,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.103909 38.882974, -77.095087 38.887076)"
,ORANGE.1.12648->ORANGE.1.12488,100129,100127,ORANGE.1,,1,1,0.70598,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.095087 38.887076, -77.084923 38.891231)"
,ORANGE.1.12488->ORANGE.1.11332,100127,100123,ORANGE.1,,1,1,0.89248,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.084923 38.891231, -77.072054 38.895393)"
,ORANGE.1.11332->ORANGE.1.8040,100123,100147,ORANGE.1,,1,1,1.51892,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.072054 38.895393, -77.050126 38.900605)"
,ORANGE.1.8040->ORANGE.1.7932,100147,100146,ORANGE.1,,1,1,0.72941,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.050126 38.900605, -77.039582 38.901266)"
,ORANGE.1.7932->ORANGE.1.7812,100146,100145,ORANGE.1,,1,1,0.52044,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.039582 38.901266, -77.032058 38.901235)"
,ORANGE.1.7812->ORANGE.1.7588,100145,100143,ORANGE.1,,1,1,0.29295,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.032058 38.901235, -77.027877 38.898227)"
,ORANGE.1.7588->ORANGE.1.7671,100143,100144,ORANGE.1,,1,1,0.07094,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.027877 38.898227, -77.027996 38.893689)"
,ORANGE.1.7671->ORANGE.1.12906,100144,100131,ORANGE.1,,1,1,0.0982,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.027996 38.893689, -77.028274 38.887487)"
,ORANGE.1.12906->ORANGE.1.5017,100131,100137,ORANGE.1,,1,1,0.45666,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.028274 38.887487, -77.021700 38.884786)"
,ORANGE.1.5017->ORANGE.1.7333,100137,100142,ORANGE.1,,1,1,0.41945,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.021700 38.884786, -77.015636 38.884881)"
,ORANGE.1.7333->ORANGE.1.12900,100142,100130,ORANGE.1,,1,1,0.66717,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.015636 38.884881, -77.005992 38.885569)"
,ORANGE.1.12900->ORANGE.1.6479,100130,100140,ORANGE.1,,1,1,0.75309,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,41,0,10000,0.15,4,0,"LINESTRING (-77.005992 38.885569, -76.995110 38.884048)"
,ORANGE.0.25426->ORANGE.0.6553,100109,100115,ORANGE.0,,1,1,2.62058,1,65,1900,0,10000,0.15,4,308,0,10000,0.15,4,318,0,10000,0.15,4,217,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.947816 38.898213, -76.985497 38.880774)"
,ORANGE.1.6553->ORANGE.1.25426,100141,100135,ORANGE.1,,1,1,2.62058,1,65,1900,0,10000,0.15,4,310,0,10000,0.15,4,318,0,10000,0.15,4,206,0,10000,0.15,4,0,0,10000,0.15,4,0,"LINESTRING (-76.985497 38.880774, -76.947816 38.898213)"
,RED.0.6671->RED.0.4710,100170,100162,RED.0,,1,1,0.2111,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-76.995782 38.920678, -76.994574 38.933132)"
,RED.0.4710->RED.0.5305,100162,100167,RED.0,,1,1,0.58725,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-76.994574 38.933132, -77.001964 38.951708)"
,RED.0.5305->RED.0.6963,100167,100171,RED.0,,1,1,1.13705,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.001964 38.951708, -77.017521 38.975332)"
,RED.0.6963->RED.0.20078,100171,100152,RED.0,,1,1,1.06787,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.017521 38.975332, -77.032407 38.993558)"
,RED.0.20078->RED.0.21029,100152,100153,RED.0,,1,1,0.79247,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.032407 38.993558, -77.042767 39.015365)"
,RED.0.21029->RED.0.4271,100153,100158,RED.0,,1,1,0.6655,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.042767 39.015365, -77.050876 39.038465)"
,RED.0.4271->RED.0.16051,100158,100151,RED.0,,1,1,0.39347,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.050876 39.038465, -77.053197 39.061643)"
,RED.0.7588->RED.0.7474,100173,100172,RED.0,,1,1,0.43232,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.027877 38.898227, -77.021627 38.898254)"
,RED.0.7474->RED.0.12874,100172,100150,RED.0,,1,1,0.36239,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.021627 38.898254, -77.016412 38.896021)"
,RED.0.12874->RED.0.12872,100150,100149,RED.0,,1,1,0.68596,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.016412 38.896021, -77.006502 38.897670)"
,RED.0.12872->RED.0.4567,100149,100161,RED.0,,1,1,0.28017,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.006502 38.897670, -77.003081 38.907313)"
,RED.0.4567->RED.0.6671,100161,100170,RED.0,,1,1,0.54603,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.003081 38.907313, -76.995782 38.920678)"
,RED.0.9360->RED.0.7993,100175,100174,RED.0,,1,1,1.35819,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.164861 39.119890, -77.146789 39.085352)"
,RED.0.7993->RED.0.3969,100174,100157,RED.0,,1,1,1.8262,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.146789 39.085352, -77.120892 39.062289)"
,RED.0.3969->RED.0.22094,100157,100154,RED.0,,1,1,0.60177,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.120892 39.062289, -77.112882 39.047062)"
,RED.0.22094->RED.0.3542,100154,100156,RED.0,,1,1,0.67765,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.112882 39.047062, -77.103938 39.029143)"
,RED.0.3542->RED.0.2640,100156,100155,RED.0,,1,1,0.65588,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.103938 39.029143, -77.097048 38.999962)"
,RED.0.2640->RED.0.4387,100155,100160,RED.0,,1,1,0.30941,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.097048 38.999962, -77.094251 38.984331)"
,RED.0.4387->RED.0.4364,100160,100159,RED.0,,1,1,0.68372,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.094251 38.984331, -77.085867 38.960897)"
,RED.0.4364->RED.0.5660,100159,100169,RED.0,,1,1,0.49142,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.085867 38.960897, -77.079399 38.947749)"
,RED.0.5660->RED.0.4941,100169,100165,RED.0,,1,1,1.07912,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.079399 38.947749, -77.063816 38.944419)"
,RED.0.4941->RED.0.4912,100165,100164,RED.0,,1,1,0.37693,1,65,1900,0,10000,0.15,4,595,0,10000,0.15,4,636,0,10000,0.15,4,354,0,10000,0.15,4,45,0,10000,0.15,4,0,"LINESTRING (-77.063816 38.944419, -77.058724 38.935752)"
